_id,service_id,flight_id,service_type,service_time,status
685abfcf0f1531c3d1c75209,S00277,FL00093,Security Check,2023-05-22T00:00:00,Cancelled
685abfcf0f1531c3d1c7520a,S00278,FL00093,Baggage Handling,2023-05-21T22:00:00,Completed
685abfcf0f1531c3d1c7520b,S00279,FL00093,Boarding,2023-05-21T23:00:00,In Progress
685abfcf0f1531c3d1c7520c,S00280,FL00094,Security Check,2023-11-01T17:00:00,Cancelled
685abfcf0f1531c3d1c7520d,S00281,FL00094,Baggage Handling,2023-11-01T17:00:00,In Progress
685abfcf0f1531c3d1c7520e,S00282,FL00094,Boarding,2023-11-01T16:00:00,In Progress
685abfcf0f1531c3d1c7520f,S00283,FL00095,Security Check,2023-09-14T08:00:00,In Progress
685abfcf0f1531c3d1c75210,S00284,FL00095,Baggage Handling,2023-09-14T07:00:00,Completed
685abfcf0f1531c3d1c75211,S00285,FL00095,Boarding,2023-09-14T06:00:00,Cancelled
685abfcf0f1531c3d1c75212,S00286,FL00096,Security Check,2023-06-28T05:00:00,Completed
685abfcf0f1531c3d1c75213,S00287,FL00096,Baggage Handling,2023-06-28T02:00:00,Completed
685abfcf0f1531c3d1c75214,S00288,FL00096,Boarding,2023-06-28T03:00:00,Cancelled
685abfcf0f1531c3d1c75215,S00289,FL00097,Security Check,2023-09-03T22:00:00,Completed
685abfcf0f1531c3d1c75216,S00290,FL00097,Baggage Handling,2023-09-03T20:00:00,Completed
685abfcf0f1531c3d1c75217,S00291,FL00097,Boarding,2023-09-03T21:00:00,In Progress
685abfcf0f1531c3d1c75218,S00292,FL00098,Security Check,2023-05-13T21:00:00,Completed
685abfcf0f1531c3d1c75219,S00293,FL00098,Baggage Handling,2023-05-13T22:00:00,Cancelled
685abfcf0f1531c3d1c7521a,S00294,FL00098,Boarding,2023-05-13T23:00:00,Completed
685abfcf0f1531c3d1c7521b,S00295,FL00099,Security Check,2023-03-15T09:00:00,In Progress
685abfcf0f1531c3d1c7521c,S00296,FL00099,Baggage Handling,2023-03-15T08:00:00,Completed
685abfcf0f1531c3d1c7521d,S00297,FL00099,Boarding,2023-03-15T06:00:00,Completed
685abfcf0f1531c3d1c7521e,S00298,FL00100,Security Check,2023-06-03T23:00:00,Completed
685abfcf0f1531c3d1c7521f,S00299,FL00100,Baggage Handling,2023-06-03T21:00:00,Completed
685abfcf0f1531c3d1c75220,S00300,FL00100,Boarding,2023-06-03T20:00:00,In Progress
685abfcf0f1531c3d1c75221,S00301,FL00101,Security Check,2023-04-22T05:00:00,In Progress
685abfcf0f1531c3d1c75222,S00302,FL00101,Baggage Handling,2023-04-22T05:00:00,In Progress
685abfcf0f1531c3d1c75223,S00303,FL00101,Boarding,2023-04-22T05:00:00,In Progress
685abfcf0f1531c3d1c75224,S00304,FL00102,Security Check,2023-08-25T08:00:00,Completed
685abfcf0f1531c3d1c75225,S00305,FL00102,Baggage Handling,2023-08-25T07:00:00,In Progress
685abfcf0f1531c3d1c75226,S00306,FL00102,Boarding,2023-08-25T06:00:00,In Progress
685abfcf0f1531c3d1c75227,S00307,FL00103,Security Check,2023-03-08T01:00:00,In Progress
685abfcf0f1531c3d1c75228,S00308,FL00103,Baggage Handling,2023-03-08T01:00:00,Cancelled
685abfcf0f1531c3d1c75229,S00309,FL00103,Boarding,2023-03-07T23:00:00,In Progress
685abfcf0f1531c3d1c7522a,S00310,FL00104,Security Check,2023-03-14T19:00:00,Completed
685abfcf0f1531c3d1c7522b,S00311,FL00104,Baggage Handling,2023-03-14T18:00:00,Cancelled
685abfcf0f1531c3d1c7522c,S00312,FL00104,Boarding,2023-03-14T19:00:00,Completed
685abfcf0f1531c3d1c7522d,S00313,FL00105,Security Check,2023-03-01T17:00:00,In Progress
685abfcf0f1531c3d1c7522e,S00314,FL00105,Baggage Handling,2023-03-01T16:00:00,Cancelled
685abfcf0f1531c3d1c7522f,S00315,FL00105,Boarding,2023-03-01T16:00:00,Cancelled
685abfcf0f1531c3d1c75230,S00316,FL00106,Security Check,2023-10-25T22:00:00,Completed
685abfcf0f1531c3d1c75231,S00317,FL00106,Baggage Handling,2023-10-25T23:00:00,Cancelled
685abfcf0f1531c3d1c75232,S00318,FL00106,Boarding,2023-10-26T01:00:00,In Progress
685abfcf0f1531c3d1c75233,S00319,FL00107,Security Check,2023-12-02T09:00:00,Completed
685abfcf0f1531c3d1c75234,S00320,FL00107,Baggage Handling,2023-12-02T08:00:00,Cancelled
685abfcf0f1531c3d1c75235,S00321,FL00107,Boarding,2023-12-02T07:00:00,Cancelled
685abfcf0f1531c3d1c75236,S00322,FL00108,Security Check,2023-12-27T07:00:00,Cancelled
685abfcf0f1531c3d1c75237,S00323,FL00108,Baggage Handling,2023-12-27T07:00:00,Cancelled
685abfcf0f1531c3d1c75238,S00324,FL00108,Boarding,2023-12-27T08:00:00,Cancelled
685abfcf0f1531c3d1c75239,S00325,FL00109,Security Check,2023-09-07T03:00:00,Cancelled
685abfcf0f1531c3d1c7523a,S00326,FL00109,Baggage Handling,2023-09-07T05:00:00,In Progress
685abfcf0f1531c3d1c7523b,S00327,FL00109,Boarding,2023-09-07T04:00:00,Cancelled
685abfcf0f1531c3d1c7523c,S00328,FL00110,Security Check,2023-02-12T17:00:00,Completed
685abfcf0f1531c3d1c7523d,S00329,FL00110,Baggage Handling,2023-02-12T19:00:00,Cancelled
685abfcf0f1531c3d1c7523e,S00330,FL00110,Boarding,2023-02-12T19:00:00,In Progress
685abfcf0f1531c3d1c7523f,S00331,FL00111,Security Check,2023-05-29T07:00:00,In Progress
685abfcf0f1531c3d1c75240,S00332,FL00111,Baggage Handling,2023-05-29T09:00:00,Cancelled
685abfcf0f1531c3d1c75241,S00333,FL00111,Boarding,2023-05-29T06:00:00,Completed
685abfcf0f1531c3d1c75242,S00334,FL00112,Security Check,2023-08-17T04:00:00,In Progress
685abfcf0f1531c3d1c75243,S00335,FL00112,Baggage Handling,2023-08-17T02:00:00,In Progress
685abfcf0f1531c3d1c75244,S00336,FL00112,Boarding,2023-08-17T03:00:00,Completed
685abfcf0f1531c3d1c75245,S00337,FL00113,Security Check,2023-06-16T18:00:00,Completed
685abfcf0f1531c3d1c75246,S00338,FL00113,Baggage Handling,2023-06-16T18:00:00,Completed
685abfcf0f1531c3d1c75247,S00339,FL00113,Boarding,2023-06-16T18:00:00,Completed
685abfcf0f1531c3d1c75248,S00340,FL00114,Security Check,2023-01-02T15:00:00,Completed
685abfcf0f1531c3d1c75249,S00341,FL00114,Baggage Handling,2023-01-02T16:00:00,In Progress
685abfcf0f1531c3d1c7524a,S00342,FL00114,Boarding,2023-01-02T15:00:00,In Progress
685abfcf0f1531c3d1c7524b,S00343,FL00115,Security Check,2023-06-06T04:00:00,In Progress
685abfcf0f1531c3d1c7524c,S00344,FL00115,Baggage Handling,2023-06-06T02:00:00,Cancelled
685abfcf0f1531c3d1c7524d,S00345,FL00115,Boarding,2023-06-06T03:00:00,Completed
685abfcf0f1531c3d1c7524e,S00346,FL00116,Security Check,2023-03-17T20:00:00,In Progress
685abfcf0f1531c3d1c7524f,S00347,FL00116,Baggage Handling,2023-03-17T19:00:00,Completed
685abfcf0f1531c3d1c75250,S00348,FL00116,Boarding,2023-03-17T20:00:00,Completed
685abfcf0f1531c3d1c75251,S00349,FL00117,Security Check,2023-05-26T02:00:00,Cancelled
685abfcf0f1531c3d1c75252,S00350,FL00117,Baggage Handling,2023-05-26T01:00:00,In Progress
685abfcf0f1531c3d1c75253,S00351,FL00117,Boarding,2023-05-26T02:00:00,Completed
685abfcf0f1531c3d1c75254,S00352,FL00118,Security Check,2023-11-22T11:00:00,In Progress
685abfcf0f1531c3d1c75255,S00353,FL00118,Baggage Handling,2023-11-22T12:00:00,In Progress
685abfcf0f1531c3d1c75256,S00354,FL00118,Boarding,2023-11-22T12:00:00,In Progress
685abfcf0f1531c3d1c75257,S00355,FL00119,Security Check,2023-10-10T20:00:00,Completed
685abfcf0f1531c3d1c75258,S00356,FL00119,Baggage Handling,2023-10-10T19:00:00,Completed
685abfcf0f1531c3d1c75259,S00357,FL00119,Boarding,2023-10-10T20:00:00,Cancelled
685abfcf0f1531c3d1c7525a,S00358,FL00120,Security Check,2023-05-25T06:00:00,Completed
685abfcf0f1531c3d1c7525b,S00359,FL00120,Baggage Handling,2023-05-25T07:00:00,In Progress
685abfcf0f1531c3d1c7525c,S00360,FL00120,Boarding,2023-05-25T08:00:00,In Progress
685abfcf0f1531c3d1c7525d,S00361,FL00121,Security Check,2023-05-28T03:00:00,In Progress
685abfcf0f1531c3d1c7525e,S00362,FL00121,Baggage Handling,2023-05-28T06:00:00,Cancelled
685abfcf0f1531c3d1c7525f,S00363,FL00121,Boarding,2023-05-28T03:00:00,In Progress
685abfcf0f1531c3d1c75260,S00364,FL00122,Security Check,2023-11-16T02:00:00,Cancelled
685abfcf0f1531c3d1c75261,S00365,FL00122,Baggage Handling,2023-11-15T23:00:00,Completed
685abfcf0f1531c3d1c75262,S00366,FL00122,Boarding,2023-11-16T01:00:00,Cancelled
685abfcf0f1531c3d1c75263,S00367,FL00123,Security Check,2023-08-24T13:00:00,Cancelled
685abfcf0f1531c3d1c75264,S00368,FL00123,Baggage Handling,2023-08-24T14:00:00,In Progress
685abfcf0f1531c3d1c75265,S00369,FL00123,Boarding,2023-08-24T16:00:00,Completed
685abfcf0f1531c3d1c75266,S00370,FL00124,Security Check,2023-12-18T07:00:00,In Progress
685abfcf0f1531c3d1c75267,S00371,FL00124,Baggage Handling,2023-12-18T06:00:00,Cancelled
685abfcf0f1531c3d1c75268,S00372,FL00124,Boarding,2023-12-18T07:00:00,In Progress
685abfcf0f1531c3d1c75269,S00373,FL00125,Security Check,2023-02-27T20:00:00,Cancelled
685abfcf0f1531c3d1c7526a,S00374,FL00125,Baggage Handling,2023-02-27T19:00:00,In Progress
685abfcf0f1531c3d1c7526b,S00375,FL00125,Boarding,2023-02-27T20:00:00,Cancelled
685abfcf0f1531c3d1c7526c,S00376,FL00126,Security Check,2023-01-04T03:00:00,Completed
685abfcf0f1531c3d1c7526d,S00377,FL00126,Baggage Handling,2023-01-04T02:00:00,In Progress
685abfcf0f1531c3d1c7526e,S00378,FL00126,Boarding,2023-01-04T03:00:00,Completed
685abfcf0f1531c3d1c7526f,S00379,FL00127,Security Check,2023-07-29T21:00:00,Cancelled
685abfcf0f1531c3d1c75270,S00380,FL00127,Baggage Handling,2023-07-29T22:00:00,Completed
685abfcf0f1531c3d1c75271,S00381,FL00127,Boarding,2023-07-29T22:00:00,Cancelled
685abfcf0f1531c3d1c75272,S00382,FL00128,Security Check,2023-11-21T22:00:00,In Progress
685abfcf0f1531c3d1c75273,S00383,FL00128,Baggage Handling,2023-11-21T21:00:00,Cancelled
685abfcf0f1531c3d1c75274,S00384,FL00128,Boarding,2023-11-21T23:00:00,Cancelled
685abfcf0f1531c3d1c75275,S00385,FL00129,Security Check,2023-04-22T04:00:00,In Progress
685abfcf0f1531c3d1c75276,S00386,FL00129,Baggage Handling,2023-04-22T04:00:00,Cancelled
685abfcf0f1531c3d1c75277,S00387,FL00129,Boarding,2023-04-22T05:00:00,In Progress
685abfcf0f1531c3d1c75278,S00388,FL00130,Security Check,2023-12-10T12:00:00,In Progress
685abfcf0f1531c3d1c75279,S00389,FL00130,Baggage Handling,2023-12-10T11:00:00,In Progress
685abfcf0f1531c3d1c7527a,S00390,FL00130,Boarding,2023-12-10T11:00:00,Cancelled
685abfcf0f1531c3d1c7527b,S00391,FL00131,Security Check,2023-12-06T02:00:00,Completed
685abfcf0f1531c3d1c7527c,S00392,FL00131,Baggage Handling,2023-12-06T04:00:00,Completed
685abfcf0f1531c3d1c7527d,S00393,FL00131,Boarding,2023-12-06T04:00:00,Cancelled
685abfcf0f1531c3d1c7527e,S00394,FL00132,Security Check,2023-10-07T16:00:00,In Progress
685abfcf0f1531c3d1c7527f,S00395,FL00132,Baggage Handling,2023-10-07T17:00:00,Cancelled
685abfcf0f1531c3d1c75280,S00396,FL00132,Boarding,2023-10-07T19:00:00,In Progress
685abfcf0f1531c3d1c75281,S00397,FL00133,Security Check,2023-09-29T05:00:00,In Progress
685abfcf0f1531c3d1c75282,S00398,FL00133,Baggage Handling,2023-09-29T04:00:00,Cancelled
685abfcf0f1531c3d1c75283,S00399,FL00133,Boarding,2023-09-29T04:00:00,Completed
685abfcf0f1531c3d1c75284,S00400,FL00134,Security Check,2023-08-13T19:00:00,In Progress
685abfcf0f1531c3d1c75285,S00401,FL00134,Baggage Handling,2023-08-13T19:00:00,In Progress
685abfcf0f1531c3d1c75286,S00402,FL00134,Boarding,2023-08-13T17:00:00,Cancelled
685abfcf0f1531c3d1c75287,S00403,FL00135,Security Check,2023-01-27T08:00:00,Completed
685abfcf0f1531c3d1c75288,S00404,FL00135,Baggage Handling,2023-01-27T11:00:00,In Progress
685abfcf0f1531c3d1c75289,S00405,FL00135,Boarding,2023-01-27T11:00:00,In Progress
685abfcf0f1531c3d1c7528a,S00406,FL00136,Security Check,2023-12-24T09:00:00,Cancelled
685abfcf0f1531c3d1c7528b,S00407,FL00136,Baggage Handling,2023-12-24T10:00:00,In Progress
685abfcf0f1531c3d1c7528c,S00408,FL00136,Boarding,2023-12-24T09:00:00,In Progress
685abfcf0f1531c3d1c7528d,S00409,FL00137,Security Check,2023-03-10T01:00:00,In Progress
685abfcf0f1531c3d1c7528e,S00410,FL00137,Baggage Handling,2023-03-09T23:00:00,In Progress
685abfcf0f1531c3d1c7528f,S00411,FL00137,Boarding,2023-03-09T23:00:00,Cancelled
685abfcf0f1531c3d1c75290,S00412,FL00138,Security Check,2023-10-10T10:00:00,In Progress
685abfcf0f1531c3d1c75291,S00413,FL00138,Baggage Handling,2023-10-10T10:00:00,In Progress
685abfcf0f1531c3d1c75292,S00414,FL00138,Boarding,2023-10-10T11:00:00,In Progress
685abfcf0f1531c3d1c75293,S00415,FL00139,Security Check,2023-08-25T02:00:00,In Progress
685abfcf0f1531c3d1c75294,S00416,FL00139,Baggage Handling,2023-08-25T05:00:00,Completed
685abfcf0f1531c3d1c75295,S00417,FL00139,Boarding,2023-08-25T05:00:00,Completed
685abfcf0f1531c3d1c75296,S00418,FL00140,Security Check,2023-06-29T01:00:00,Cancelled
685abfcf0f1531c3d1c75297,S00419,FL00140,Baggage Handling,2023-06-29T02:00:00,Cancelled
685abfcf0f1531c3d1c75298,S00420,FL00140,Boarding,2023-06-29T04:00:00,In Progress
685abfcf0f1531c3d1c75299,S00421,FL00141,Security Check,2023-11-18T08:00:00,Completed
685abfcf0f1531c3d1c7529a,S00422,FL00141,Baggage Handling,2023-11-18T07:00:00,Completed
685abfcf0f1531c3d1c7529b,S00423,FL00141,Boarding,2023-11-18T05:00:00,In Progress
685abfcf0f1531c3d1c7529c,S00424,FL00142,Security Check,2023-06-14T16:00:00,Completed
685abfcf0f1531c3d1c7529d,S00425,FL00142,Baggage Handling,2023-06-14T13:00:00,Cancelled
685abfcf0f1531c3d1c7529e,S00426,FL00142,Boarding,2023-06-14T13:00:00,Cancelled
685abfcf0f1531c3d1c7529f,S00427,FL00143,Security Check,2023-12-13T10:00:00,In Progress
685abfcf0f1531c3d1c752a0,S00428,FL00143,Baggage Handling,2023-12-13T10:00:00,In Progress
685abfcf0f1531c3d1c752a1,S00429,FL00143,Boarding,2023-12-13T12:00:00,Completed
685abfcf0f1531c3d1c752a2,S00430,FL00144,Security Check,2023-09-13T22:00:00,Completed
685abfcf0f1531c3d1c752a3,S00431,FL00144,Baggage Handling,2023-09-13T22:00:00,Completed
685abfcf0f1531c3d1c752a4,S00432,FL00144,Boarding,2023-09-14T01:00:00,Completed
685abfcf0f1531c3d1c752a5,S00433,FL00145,Security Check,2023-06-03T13:00:00,Completed
685abfcf0f1531c3d1c752a6,S00434,FL00145,Baggage Handling,2023-06-03T11:00:00,Completed
685abfcf0f1531c3d1c752a7,S00435,FL00145,Boarding,2023-06-03T11:00:00,Completed
685abfcf0f1531c3d1c752a8,S00436,FL00146,Security Check,2023-04-19T14:00:00,In Progress
685abfcf0f1531c3d1c752a9,S00437,FL00146,Baggage Handling,2023-04-19T13:00:00,Completed
685abfcf0f1531c3d1c752aa,S00438,FL00146,Boarding,2023-04-19T11:00:00,In Progress
685abfcf0f1531c3d1c752ab,S00439,FL00147,Security Check,2023-09-09T03:00:00,Cancelled
685abfcf0f1531c3d1c752ac,S00440,FL00147,Baggage Handling,2023-09-09T03:00:00,Cancelled
685abfcf0f1531c3d1c752ad,S00441,FL00147,Boarding,2023-09-09T05:00:00,In Progress
685abfcf0f1531c3d1c752ae,S00442,FL00148,Security Check,2023-11-14T10:00:00,Cancelled
685abfcf0f1531c3d1c752af,S00443,FL00148,Baggage Handling,2023-11-14T10:00:00,Cancelled
685abfcf0f1531c3d1c752b0,S00444,FL00148,Boarding,2023-11-14T13:00:00,In Progress
685abfcf0f1531c3d1c752b1,S00445,FL00149,Security Check,2023-10-23T20:00:00,Completed
685abfcf0f1531c3d1c752b2,S00446,FL00149,Baggage Handling,2023-10-23T20:00:00,Completed
685abfcf0f1531c3d1c752b3,S00447,FL00149,Boarding,2023-10-23T19:00:00,Completed
685abfcf0f1531c3d1c752b4,S00448,FL00150,Security Check,2023-07-09T11:00:00,Completed
685abfcf0f1531c3d1c752b5,S00449,FL00150,Baggage Handling,2023-07-09T11:00:00,In Progress
685abfcf0f1531c3d1c752b6,S00450,FL00150,Boarding,2023-07-09T11:00:00,Cancelled
685abfcf0f1531c3d1c752b7,S00451,FL00151,Security Check,2023-07-03T06:00:00,In Progress
685abfcf0f1531c3d1c752b8,S00452,FL00151,Baggage Handling,2023-07-03T07:00:00,Cancelled
685abfcf0f1531c3d1c752b9,S00453,FL00151,Boarding,2023-07-03T05:00:00,Completed
685abfcf0f1531c3d1c752ba,S00454,FL00152,Security Check,2023-03-24T14:00:00,Cancelled
685abfcf0f1531c3d1c752bb,S00455,FL00152,Baggage Handling,2023-03-24T14:00:00,In Progress
685abfcf0f1531c3d1c752bc,S00456,FL00152,Boarding,2023-03-24T16:00:00,Completed
685abfcf0f1531c3d1c752bd,S00457,FL00153,Security Check,2023-05-04T07:00:00,In Progress
685abfcf0f1531c3d1c752be,S00458,FL00153,Baggage Handling,2023-05-04T07:00:00,Cancelled
685abfcf0f1531c3d1c752bf,S00459,FL00153,Boarding,2023-05-04T08:00:00,In Progress
685abfcf0f1531c3d1c752c0,S00460,FL00154,Security Check,2023-08-20T12:00:00,Cancelled
685abfcf0f1531c3d1c752c1,S00461,FL00154,Baggage Handling,2023-08-20T11:00:00,Cancelled
685abfcf0f1531c3d1c752c2,S00462,FL00154,Boarding,2023-08-20T10:00:00,Cancelled
685abfcf0f1531c3d1c752c3,S00463,FL00155,Security Check,2023-06-16T14:00:00,Cancelled
685abfcf0f1531c3d1c752c4,S00464,FL00155,Baggage Handling,2023-06-16T11:00:00,Completed
685abfcf0f1531c3d1c752c5,S00465,FL00155,Boarding,2023-06-16T11:00:00,Completed
685abfcf0f1531c3d1c752c6,S00466,FL00156,Security Check,2023-12-20T14:00:00,Cancelled
685abfcf0f1531c3d1c752c7,S00467,FL00156,Baggage Handling,2023-12-20T16:00:00,Cancelled
685abfcf0f1531c3d1c752c8,S00468,FL00156,Boarding,2023-12-20T15:00:00,Cancelled
685abfcf0f1531c3d1c752c9,S00469,FL00157,Security Check,2023-06-30T03:00:00,Completed
685abfcf0f1531c3d1c752ca,S00470,FL00157,Baggage Handling,2023-06-30T04:00:00,Cancelled
685abfcf0f1531c3d1c752cb,S00471,FL00157,Boarding,2023-06-30T05:00:00,In Progress
685abfcf0f1531c3d1c752cc,S00472,FL00158,Security Check,2023-02-25T11:00:00,Cancelled
685abfcf0f1531c3d1c752cd,S00473,FL00158,Baggage Handling,2023-02-25T09:00:00,Cancelled
685abfcf0f1531c3d1c752ce,S00474,FL00158,Boarding,2023-02-25T10:00:00,Cancelled
685abfcf0f1531c3d1c752cf,S00475,FL00159,Security Check,2023-01-31T06:00:00,Completed
685abfcf0f1531c3d1c752d0,S00476,FL00159,Baggage Handling,2023-01-31T05:00:00,Completed
685abfcf0f1531c3d1c752d1,S00477,FL00159,Boarding,2023-01-31T07:00:00,Completed
685abfcf0f1531c3d1c752d2,S00478,FL00160,Security Check,2023-11-22T19:00:00,Completed
685abfcf0f1531c3d1c752d3,S00479,FL00160,Baggage Handling,2023-11-22T19:00:00,Completed
685abfcf0f1531c3d1c752d4,S00480,FL00160,Boarding,2023-11-22T18:00:00,Cancelled
685abfcf0f1531c3d1c752d5,S00481,FL00161,Security Check,2023-09-21T10:00:00,In Progress
685abfcf0f1531c3d1c752d6,S00482,FL00161,Baggage Handling,2023-09-21T12:00:00,Cancelled
685abfcf0f1531c3d1c752d7,S00483,FL00161,Boarding,2023-09-21T11:00:00,In Progress
685abfcf0f1531c3d1c752d8,S00484,FL00162,Security Check,2023-09-22T17:00:00,In Progress
685abfcf0f1531c3d1c752d9,S00485,FL00162,Baggage Handling,2023-09-22T17:00:00,Cancelled
685abfcf0f1531c3d1c752da,S00486,FL00162,Boarding,2023-09-22T20:00:00,In Progress
685abfcf0f1531c3d1c752db,S00487,FL00163,Security Check,2023-12-21T05:00:00,Completed
685abfcf0f1531c3d1c752dc,S00488,FL00163,Baggage Handling,2023-12-21T04:00:00,Cancelled
685abfcf0f1531c3d1c752dd,S00489,FL00163,Boarding,2023-12-21T07:00:00,In Progress
685abfcf0f1531c3d1c752de,S00490,FL00164,Security Check,2023-01-08T21:00:00,Completed
685abfcf0f1531c3d1c752df,S00491,FL00164,Baggage Handling,2023-01-08T18:00:00,Completed
685abfcf0f1531c3d1c752e0,S00492,FL00164,Boarding,2023-01-08T18:00:00,Completed
685abfcf0f1531c3d1c752e1,S00493,FL00165,Security Check,2023-01-18T15:00:00,Completed
685abfcf0f1531c3d1c752e2,S00494,FL00165,Baggage Handling,2023-01-18T14:00:00,In Progress
685abfcf0f1531c3d1c752e3,S00495,FL00165,Boarding,2023-01-18T14:00:00,In Progress
685abfcf0f1531c3d1c752e4,S00496,FL00166,Security Check,2023-10-24T08:00:00,Completed
685abfcf0f1531c3d1c752e5,S00497,FL00166,Baggage Handling,2023-10-24T09:00:00,In Progress
685abfcf0f1531c3d1c752e6,S00498,FL00166,Boarding,2023-10-24T09:00:00,In Progress
685abfcf0f1531c3d1c752e7,S00499,FL00167,Security Check,2023-07-28T10:00:00,Cancelled
685abfcf0f1531c3d1c752e8,S00500,FL00167,Baggage Handling,2023-07-28T08:00:00,Completed
685abfcf0f1531c3d1c752e9,S00501,FL00167,Boarding,2023-07-28T08:00:00,Cancelled
685abfcf0f1531c3d1c752ea,S00502,FL00168,Security Check,2023-09-24T14:00:00,Cancelled
685abfcf0f1531c3d1c752eb,S00503,FL00168,Baggage Handling,2023-09-24T13:00:00,Completed
685abfcf0f1531c3d1c752ec,S00504,FL00168,Boarding,2023-09-24T12:00:00,In Progress
685abfcf0f1531c3d1c752ed,S00505,FL00169,Security Check,2023-05-22T16:00:00,In Progress
685abfcf0f1531c3d1c752ee,S00506,FL00169,Baggage Handling,2023-05-22T19:00:00,Cancelled
685abfcf0f1531c3d1c752ef,S00507,FL00169,Boarding,2023-05-22T17:00:00,Completed
685abfcf0f1531c3d1c752f0,S00508,FL00170,Security Check,2023-12-23T03:00:00,In Progress
685abfcf0f1531c3d1c752f1,S00509,FL00170,Baggage Handling,2023-12-23T04:00:00,Completed
685abfcf0f1531c3d1c752f2,S00510,FL00170,Boarding,2023-12-23T03:00:00,In Progress
685abfcf0f1531c3d1c752f3,S00511,FL00171,Security Check,2023-11-18T17:00:00,In Progress
685abfcf0f1531c3d1c752f4,S00512,FL00171,Baggage Handling,2023-11-18T20:00:00,Cancelled
685abfcf0f1531c3d1c752f5,S00513,FL00171,Boarding,2023-11-18T19:00:00,Cancelled
685abfcf0f1531c3d1c752f6,S00514,FL00172,Security Check,2023-04-07T06:00:00,Completed
685abfcf0f1531c3d1c752f7,S00515,FL00172,Baggage Handling,2023-04-07T05:00:00,Completed
685abfcf0f1531c3d1c752f8,S00516,FL00172,Boarding,2023-04-07T04:00:00,Cancelled
685abfcf0f1531c3d1c752f9,S00517,FL00173,Security Check,2023-03-10T10:00:00,Completed
685abfcf0f1531c3d1c752fa,S00518,FL00173,Baggage Handling,2023-03-10T09:00:00,Cancelled
685abfcf0f1531c3d1c752fb,S00519,FL00173,Boarding,2023-03-10T10:00:00,Cancelled
685abfcf0f1531c3d1c752fc,S00520,FL00174,Security Check,2023-08-22T14:00:00,Cancelled
685abfcf0f1531c3d1c752fd,S00521,FL00174,Baggage Handling,2023-08-22T13:00:00,Cancelled
685abfcf0f1531c3d1c752fe,S00522,FL00174,Boarding,2023-08-22T12:00:00,Cancelled
685abfcf0f1531c3d1c752ff,S00523,FL00175,Security Check,2023-07-08T22:00:00,Completed
685abfcf0f1531c3d1c75300,S00524,FL00175,Baggage Handling,2023-07-08T21:00:00,In Progress
685abfcf0f1531c3d1c75301,S00525,FL00175,Boarding,2023-07-08T23:00:00,In Progress
685abfcf0f1531c3d1c75302,S00526,FL00176,Security Check,2023-09-01T11:00:00,Completed
685abfcf0f1531c3d1c75303,S00527,FL00176,Baggage Handling,2023-09-01T10:00:00,Cancelled
685abfcf0f1531c3d1c75304,S00528,FL00176,Boarding,2023-09-01T11:00:00,Cancelled
685abfcf0f1531c3d1c75305,S00529,FL00177,Security Check,2023-11-13T12:00:00,Completed
685abfcf0f1531c3d1c75306,S00530,FL00177,Baggage Handling,2023-11-13T11:00:00,In Progress
685abfcf0f1531c3d1c75307,S00531,FL00177,Boarding,2023-11-13T11:00:00,Cancelled
685abfcf0f1531c3d1c75308,S00532,FL00178,Security Check,2023-09-28T10:00:00,Cancelled
685abfcf0f1531c3d1c75309,S00533,FL00178,Baggage Handling,2023-09-28T13:00:00,In Progress
685abfcf0f1531c3d1c7530a,S00534,FL00178,Boarding,2023-09-28T12:00:00,Cancelled
