_id,passenger_id,flight_id,booking_date,class,price,seat_number,airline,luggage_weight,checkin_time,payment_method,booking_channel,frequent_flyer,arrival_airport,destination_country,destination_zone,meal_preference
685abfd60f1531c3d1c768ea,P00059,FL00936,2023-09-30,Economy,151.86,16D,Lufthansa,20.3,2023-10-29T21:53:18.272330,Credit Card,Website,Silver,DXB,United Arab Emirates,Middle East,Lactose-Free
685abfd60f1531c3d1c768eb,P00059,FL00913,2022-12-17,Economy,129.54,46D,KLM,12,2023-01-07T16:31:00.409878,PayPal,Call Center,NaN,MEX,Mexico,North America,Lactose-Free
685abfd60f1531c3d1c768ec,P00060,FL00246,2022-12-06,Economy,102.3,37A,British Airways,19.4,2023-01-31T15:34:23.677578,Bank Transfer,Travel Agency,NaN,JFK,United States,North America,Diabetic
685abfd60f1531c3d1c768ed,P00060,FL01709,2023-10-15,Premium Economy,280.06,33F,Lufthansa,12,2023-11-15T04:13:39.200602,Google Pay,Website,NaN,AMS,Netherlands,Europe,Diabetic
685abfd60f1531c3d1c768ee,P00061,FL01630,2023-07-17,Economy,138.65,3A,Emirates,0.7,2023-08-07T02:46:42.174407,Bank Transfer,Mobile App,Gold,BOM,India,Asia,Lactose-Free
685abfd60f1531c3d1c768ef,P00062,FL00335,2023-02-12,Economy,98.29,43D,Qatar Airways,19.9,2023-04-04T19:50:34.409808,Google Pay,Mobile App,NaN,MEX,Mexico,North America,Standard
685abfd60f1531c3d1c768f0,P00063,FL01147,2023-05-22,Business,592.34,49E,Lufthansa,13,2023-06-23T08:30:38.094744,Google Pay,Travel Agency,NaN,LAX,United States,North America,Lactose-Free
685abfd60f1531c3d1c768f1,P00063,FL00287,2023-08-09,Economy,239.92,31A,KLM,0.9,2023-10-06T14:22:18.134124,Apple Pay,Travel Agency,NaN,JFK,United States,North America,Lactose-Free
685abfd60f1531c3d1c768f2,P00063,FL00278,2023-03-26,Economy,236.88,43D,KLM,14.2,2023-04-01T04:29:52.670812,PayPal,Website,NaN,DXB,United Arab Emirates,Middle East,Lactose-Free
685abfd60f1531c3d1c768f3,P00064,FL01703,2023-05-12,Economy,209.58,18A,Emirates,11.4,2023-06-13T22:55:18.555494,Apple Pay,Website,NaN,DXB,United Arab Emirates,Middle East,Diabetic
685abfd60f1531c3d1c768f4,P00064,FL01651,2023-07-15,Business,497.01,30F,KLM,4.1,2023-07-24T21:32:35.388313,Bank Transfer,Call Center,NaN,PEK,China,Asia,Diabetic
685abfd60f1531c3d1c768f5,P00065,FL01730,2023-05-16,First,1565.28,43D,Singapore Airlines,10.6,2023-05-31T13:19:51.367084,Google Pay,Travel Agency,Platinum,CPT,South Africa,Africa,Standard
685abfd60f1531c3d1c768f6,P00065,FL01799,2023-09-27,Economy,140.54,20A,Air France,27.2,2023-10-20T23:19:49.873195,PayPal,Travel Agency,NaN,JNB,South Africa,Africa,Standard
685abfd60f1531c3d1c768f7,P00065,FL00127,2023-06-20,Economy,203.2,46E,Air France,2.4,2023-07-29T21:13:40.444446,Google Pay,Mobile App,NaN,HND,Japan,Asia,Standard
685abfd60f1531c3d1c768f8,P00066,FL01395,2023-06-03,Economy,175.77,15D,Singapore Airlines,7.5,2023-06-27T16:51:04.530732,Apple Pay,Mobile App,Platinum,ICN,South Korea,Asia,Diabetic
685abfd60f1531c3d1c768f9,P00066,FL00291,2022-11-21,Economy,228.7,20C,Emirates,11.1,2023-01-09T03:33:56.177356,Bank Transfer,Call Center,NaN,SFO,United States,North America,Diabetic
685abfd60f1531c3d1c768fa,P00067,FL01849,2023-09-29,Economy,170.66,31D,KLM,27,2023-11-13T12:14:38.103796,Bank Transfer,Travel Agency,Gold,BOM,India,Asia,Vegan
685abfd60f1531c3d1c768fb,P00068,FL01023,2023-11-15,Economy,139.67,2C,Singapore Airlines,0.8,2023-12-27T02:28:36.937543,Credit Card,Travel Agency,NaN,ICN,South Korea,Asia,Kosher
685abfd60f1531c3d1c768fc,P00068,FL00629,2023-02-18,Economy,203.05,55C,Qatar Airways,27.3,2023-03-02T04:56:32.058072,PayPal,Mobile App,NaN,BKK,Thailand,Asia,Kosher
685abfd60f1531c3d1c768fd,P00068,FL00134,2023-08-02,Economy,219.48,54E,Qatar Airways,0.2,2023-08-13T18:17:08.453791,Bank Transfer,Website,NaN,HND,Japan,Asia,Kosher
685abfd60f1531c3d1c768fe,P00068,FL01923,2023-10-17,Economy,244.92,42A,Lufthansa,24.7,2023-11-03T21:03:27.769704,Bank Transfer,Travel Agency,NaN,CPT,South Africa,Africa,Kosher
685abfd60f1531c3d1c768ff,P00069,FL00428,2023-02-20,Economy,92.7,19A,Singapore Airlines,28.1,2023-03-09T12:43:34.052766,Bank Transfer,Website,Silver,BOM,India,Asia,Lactose-Free
685abfd60f1531c3d1c76900,P00069,FL01944,2023-01-08,Economy,214.08,41B,KLM,20,2023-02-20T00:34:17.110465,PayPal,Mobile App,NaN,LIS,Portugal,Europe,Lactose-Free
685abfd60f1531c3d1c76901,P00069,FL01252,2023-11-22,Economy,137.31,25C,Emirates,29,2023-12-07T01:28:48.640106,Credit Card,Call Center,NaN,DEL,India,Asia,Lactose-Free
685abfd60f1531c3d1c76902,P00069,FL00144,2023-08-13,Business,898.24,25B,Qatar Airways,10.7,2023-09-13T20:19:49.051573,Apple Pay,Call Center,NaN,CPT,South Africa,Africa,Lactose-Free
685abfd60f1531c3d1c76903,P00070,FL01791,2023-03-08,Economy,244.8,7F,Lufthansa,22.4,2023-03-17T00:16:03.617007,Apple Pay,Mobile App,NaN,AMS,Netherlands,Europe,Diabetic
685abfd60f1531c3d1c76904,P00071,FL01432,2023-02-26,Economy,142.38,60E,Lufthansa,0.7,2023-03-25T19:09:09.377863,Apple Pay,Website,NaN,LIS,Portugal,Europe,Lactose-Free
685abfd60f1531c3d1c76905,P00072,FL01236,2023-10-24,Premium Economy,230.42,37A,Lufthansa,13.3,2023-11-10T10:50:30.833141,Google Pay,Call Center,NaN,ICN,South Korea,Asia,No Preference
685abfd60f1531c3d1c76906,P00072,FL01768,2023-06-24,Economy,140.03,39E,Air France,23.2,2023-06-29T11:49:10.074951,Bank Transfer,Website,NaN,NRT,Japan,Asia,No Preference
685abfd60f1531c3d1c76907,P00072,FL01365,2023-03-29,Economy,107.63,7F,KLM,12.3,2023-04-16T23:23:06.689016,Apple Pay,Travel Agency,Silver,FRA,Germany,Europe,No Preference
685abfd60f1531c3d1c76908,P00073,FL00074,2023-12-16,Economy,223.88,12A,Singapore Airlines,3.6,2023-12-29T03:17:11.433493,Bank Transfer,Mobile App,NaN,JNB,South Africa,Africa,Diabetic
685abfd60f1531c3d1c76909,P00073,FL00860,2023-04-20,Economy,198.16,21C,Qatar Airways,31.9,2023-04-29T17:17:14.989863,Google Pay,Website,NaN,HND,Japan,Asia,Diabetic
685abfd60f1531c3d1c7690a,P00073,FL01226,2023-06-26,Economy,240.6,11D,Singapore Airlines,31.7,2023-07-24T15:25:20.798646,Apple Pay,Call Center,NaN,LIS,Portugal,Europe,Diabetic
685abfd60f1531c3d1c7690b,P00073,FL00083,2023-03-17,Economy,184.99,33F,Lufthansa,11.1,2023-05-10T17:13:28.807653,PayPal,Website,NaN,CPT,South Africa,Africa,Diabetic
685abfd60f1531c3d1c7690c,P00074,FL01162,2023-10-30,Economy,93.37,17D,KLM,30.3,2023-12-03T05:40:50.630518,PayPal,Travel Agency,NaN,DXB,United Arab Emirates,Middle East,No Preference
685abfd60f1531c3d1c7690d,P00074,FL01906,2023-03-01,First,1514.66,30F,Air France,24.6,2023-03-28T18:00:54.620217,Google Pay,Website,NaN,ICN,South Korea,Asia,No Preference
685abfd60f1531c3d1c7690e,P00074,FL01328,2023-01-12,Economy,205.72,28E,British Airways,15.2,2023-01-23T03:19:55.052888,Apple Pay,Travel Agency,Silver,JNB,South Africa,Africa,No Preference
685abfd60f1531c3d1c7690f,P00075,FL01072,2023-09-09,Premium Economy,400.5,53E,United Airlines,29.7,2023-10-26T09:04:33.160256,PayPal,Travel Agency,Silver,HND,Japan,Asia,Halal
685abfd60f1531c3d1c76910,P00075,FL01027,2023-04-07,First,1797.67,22E,Emirates,24.3,2023-04-26T13:14:50.484984,Credit Card,Travel Agency,Gold,MAD,Spain,Europe,Halal
685abfd60f1531c3d1c76911,P00075,FL00844,2023-06-02,Economy,103.16,7C,Emirates,19.3,2023-07-21T18:48:50.927355,Google Pay,Call Center,NaN,NRT,Japan,Asia,Halal
685abfd60f1531c3d1c76912,P00076,FL01996,2022-12-21,Economy,190.73,59A,Singapore Airlines,12.5,2023-01-02T14:17:11.073385,Bank Transfer,Call Center,Platinum,MAD,Spain,Europe,Lactose-Free
685abfd60f1531c3d1c76913,P00076,FL00217,2023-04-16,Business,695.83,35A,Air France,20.3,2023-05-19T14:57:33.356444,Apple Pay,Mobile App,NaN,CPT,South Africa,Africa,Lactose-Free
685abfd60f1531c3d1c76914,P00076,FL01952,2023-01-29,Business,860.65,45B,Qatar Airways,2.4,2023-03-06T09:29:07.402625,Bank Transfer,Mobile App,Silver,ZRH,Switzerland,Europe,Lactose-Free
685abfd60f1531c3d1c76915,P00077,FL01362,2023-08-02,Economy,122.45,54D,United Airlines,8,2023-10-01T04:25:25.372342,Credit Card,Call Center,Gold,BKK,Thailand,Asia,Kosher
685abfd60f1531c3d1c76916,P00077,FL00674,2023-05-15,Economy,242.72,21E,Lufthansa,24.4,2023-06-06T04:08:10.289468,Bank Transfer,Website,Silver,LIS,Portugal,Europe,Kosher
685abfd60f1531c3d1c76917,P00077,FL00699,2023-01-27,Economy,160.16,59D,Lufthansa,23,2023-03-19T04:28:24.536448,PayPal,Call Center,NaN,YUL,Canada,North America,Kosher
685abfd60f1531c3d1c76918,P00077,FL00547,2023-07-08,Economy,242.17,11C,Lufthansa,1.8,2023-07-29T03:09:42.905765,PayPal,Travel Agency,NaN,ZRH,Switzerland,Europe,Kosher
685abfd60f1531c3d1c76919,P00078,FL01974,2023-08-15,Premium Economy,367.79,8C,Lufthansa,18.8,2023-08-24T07:33:02.832803,Apple Pay,Mobile App,NaN,LIS,Portugal,Europe,Kosher
685abfd60f1531c3d1c7691a,P00078,FL00104,2023-01-22,Economy,178.05,55D,Singapore Airlines,10.7,2023-03-14T15:36:42.263908,Bank Transfer,Call Center,NaN,MEX,Mexico,North America,Kosher
685abfd60f1531c3d1c7691b,P00078,FL00282,2023-05-22,Premium Economy,440.38,59A,British Airways,9.8,2023-07-13T15:35:25.954833,Apple Pay,Website,Platinum,BOM,India,Asia,Kosher
685abfd60f1531c3d1c7691c,P00078,FL00253,2023-08-24,Premium Economy,431.91,57F,Singapore Airlines,17.6,2023-10-02T10:08:07.468559,Bank Transfer,Travel Agency,Platinum,MEX,Mexico,North America,Kosher
685abfd60f1531c3d1c7691d,P00079,FL00154,2023-08-01,Economy,159.39,55F,Singapore Airlines,16,2023-08-20T07:29:27.104208,Apple Pay,Website,Silver,HND,Japan,Asia,Halal
685abfd60f1531c3d1c7691e,P00079,FL00290,2023-03-15,Economy,130.35,46E,Lufthansa,6.5,2023-04-08T12:29:11.261167,Apple Pay,Website,Silver,DEL,India,Asia,Halal
685abfd60f1531c3d1c7691f,P00079,FL00550,2023-12-17,Economy,107.05,4D,Emirates,3.2,2023-12-27T01:21:03.163118,Bank Transfer,Travel Agency,Silver,BOM,India,Asia,Halal
685abfd60f1531c3d1c76920,P00079,FL00962,2023-06-19,Economy,206.68,17B,British Airways,24.5,2023-07-08T05:27:50.327344,PayPal,Mobile App,Silver,ZRH,Switzerland,Europe,Halal
685abfd60f1531c3d1c76921,P00080,FL01188,2023-02-06,Economy,101.73,21F,Air France,29.1,2023-03-15T09:20:01.821550,Google Pay,Mobile App,NaN,ZRH,Switzerland,Europe,Vegan
685abfd60f1531c3d1c76922,P00081,FL01172,2023-01-28,Economy,151.93,26C,Qatar Airways,18.9,2023-02-04T02:06:19.707365,PayPal,Website,NaN,BOM,India,Asia,Halal
685abfd60f1531c3d1c76923,P00081,FL00005,2023-11-29,Premium Economy,379.21,55B,Lufthansa,7.4,2023-12-30T01:07:47.593073,Google Pay,Travel Agency,Platinum,ICN,South Korea,Asia,Halal
685abfd60f1531c3d1c76924,P00082,FL01624,2023-06-05,Business,749.49,55E,Air France,8.6,2023-07-12T16:50:18.022570,Bank Transfer,Call Center,NaN,ICN,South Korea,Asia,Vegan
685abfd60f1531c3d1c76925,P00082,FL01101,2023-01-06,Business,497.91,7D,Lufthansa,30.9,2023-02-08T02:06:43.171690,Apple Pay,Website,NaN,SFO,United States,North America,Vegan
685abfd60f1531c3d1c76926,P00083,FL01352,2023-11-15,Economy,93.01,28A,United Airlines,19.8,2023-12-30T04:56:47.316542,Apple Pay,Call Center,NaN,LIS,Portugal,Europe,Gluten-Free
685abfd60f1531c3d1c76927,P00084,FL00876,2023-03-30,Economy,181.74,49E,United Airlines,25,2023-04-17T18:24:59.092738,Bank Transfer,Mobile App,NaN,BKK,Thailand,Asia,Vegan
685abfd60f1531c3d1c76928,P00084,FL00758,2023-04-13,Economy,190.42,55D,Air France,5.2,2023-04-19T22:51:41.371455,PayPal,Website,NaN,NRT,Japan,Asia,Vegan
685abfd60f1531c3d1c76929,P00085,FL00994,2023-09-16,First,1072.79,59A,Singapore Airlines,19.1,2023-09-25T09:33:32.598625,Credit Card,Call Center,NaN,YUL,Canada,North America,Standard
685abfd60f1531c3d1c7692a,P00085,FL01972,2023-11-09,Business,537.09,35F,United Airlines,12.1,2023-12-23T04:40:03.175123,Bank Transfer,Call Center,Gold,DXB,United Arab Emirates,Middle East,Standard
685abfd60f1531c3d1c7692b,P00085,FL01159,2023-11-14,Premium Economy,306.45,26F,Qatar Airways,25.9,2023-11-21T02:44:14.835826,Credit Card,Mobile App,Gold,BOM,India,Asia,Standard
685abfd60f1531c3d1c7692c,P00085,FL01294,2023-06-20,Economy,142.09,31E,United Airlines,30.3,2023-07-03T11:04:53.626311,PayPal,Travel Agency,NaN,YUL,Canada,North America,Standard
685abfd60f1531c3d1c7692d,P00086,FL01789,2023-04-03,First,1557.9,23C,Singapore Airlines,16.6,2023-05-16T18:13:30.748354,Apple Pay,Mobile App,Gold,LAX,United States,North America,Vegan
685abfd60f1531c3d1c7692e,P00086,FL00679,2023-03-30,Economy,214.38,47A,Air France,28.8,2023-05-12T15:53:31.239330,Bank Transfer,Mobile App,Platinum,ZRH,Switzerland,Europe,Vegan
685abfd60f1531c3d1c7692f,P00086,FL01027,2023-03-30,Business,690.88,60F,Emirates,7.8,2023-04-26T14:06:52.631330,Bank Transfer,Mobile App,NaN,MAD,Spain,Europe,Vegan
685abfd60f1531c3d1c76930,P00087,FL01999,2023-12-11,Premium Economy,255.29,4F,Singapore Airlines,26.3,2023-12-28T17:41:44.449353,PayPal,Travel Agency,Silver,LAX,United States,North America,Halal
685abfd60f1531c3d1c76931,P00088,FL00495,2023-11-18,Premium Economy,357.13,35A,KLM,19,2023-12-02T14:53:48.106614,Credit Card,Website,Gold,DEL,India,Asia,Vegan
685abfd60f1531c3d1c76932,P00089,FL01698,2023-07-12,Economy,182.3,5E,Qatar Airways,6.5,2023-08-10T03:48:55.330261,Bank Transfer,Call Center,Silver,FRA,Germany,Europe,Lactose-Free
685abfd60f1531c3d1c76933,P00089,FL01213,2023-03-14,Economy,114.63,53B,Singapore Airlines,21.6,2023-03-30T09:14:45.694393,Credit Card,Call Center,NaN,MAD,Spain,Europe,Lactose-Free
685abfd60f1531c3d1c76934,P00090,FL00224,2023-08-29,Economy,230.9,5E,Qatar Airways,21.4,2023-09-09T02:08:55.928589,Credit Card,Website,Platinum,PEK,China,Asia,Halal
685abfd60f1531c3d1c76935,P00090,FL00870,2023-10-28,Economy,184.04,5B,Qatar Airways,16.2,2023-12-21T05:16:08.999318,Bank Transfer,Travel Agency,NaN,PEK,China,Asia,Halal
685abfd60f1531c3d1c76936,P00090,FL01753,2023-10-13,Economy,213.16,23E,Lufthansa,28.2,2023-11-19T08:48:57.651460,Bank Transfer,Travel Agency,Platinum,BOM,India,Asia,Halal
685abfd60f1531c3d1c76937,P00091,FL01866,2023-06-24,Economy,172.08,44A,United Airlines,14.5,2023-08-09T14:09:27.994837,PayPal,Call Center,Silver,BOM,India,Asia,Vegetarian
685abfd60f1531c3d1c76938,P00091,FL00165,2022-11-29,Economy,100.97,48C,Singapore Airlines,22.7,2023-01-18T14:50:09.250259,Bank Transfer,Travel Agency,NaN,LAX,United States,North America,Vegetarian
685abfd60f1531c3d1c76939,P00091,FL01352,2023-12-11,Business,702.94,37C,United Airlines,19.8,2023-12-30T03:23:16.365198,Google Pay,Travel Agency,NaN,LIS,Portugal,Europe,Vegetarian
685abfd60f1531c3d1c7693a,P00091,FL00308,2023-12-10,Business,582.82,5D,United Airlines,28.6,2023-12-17T17:53:05.046686,Bank Transfer,Travel Agency,Silver,JFK,United States,North America,Vegetarian
685abfd60f1531c3d1c7693b,P00092,FL01155,2023-05-11,Economy,149.45,14F,United Airlines,24,2023-06-15T16:29:49.124857,Apple Pay,Travel Agency,Gold,MEX,Mexico,North America,Vegan
685abfd60f1531c3d1c7693c,P00092,FL00700,2023-05-26,Economy,242.45,55B,Qatar Airways,30.2,2023-07-17T21:40:33.306944,Apple Pay,Call Center,NaN,ZRH,Switzerland,Europe,Vegan
685abfd60f1531c3d1c7693d,P00092,FL00973,2023-06-19,Economy,127.82,14E,United Airlines,28.5,2023-07-19T14:54:23.270542,PayPal,Website,NaN,BKK,Thailand,Asia,Vegan
685abfd60f1531c3d1c7693e,P00093,FL00319,2023-06-20,Economy,125.86,7C,United Airlines,27.8,2023-07-23T06:21:20.608632,PayPal,Website,Silver,YUL,Canada,North America,Lactose-Free
685abfd60f1531c3d1c7693f,P00093,FL01846,2022-12-30,Economy,90.74,33B,Qatar Airways,23.5,2023-02-09T23:03:41.768944,PayPal,Mobile App,NaN,HND,Japan,Asia,Lactose-Free
685abfd60f1531c3d1c76940,P00094,FL00871,2023-03-24,Economy,244.75,26E,United Airlines,28,2023-05-18T01:39:53.413532,Google Pay,Call Center,NaN,LIS,Portugal,Europe,Diabetic
685abfd60f1531c3d1c76941,P00094,FL01561,2023-10-09,Economy,219.01,48B,Emirates,9.7,2023-11-22T16:36:29.534311,Google Pay,Travel Agency,NaN,DEL,India,Asia,Diabetic
685abfd60f1531c3d1c76942,P00094,FL01226,2023-07-13,First,993.08,15E,Singapore Airlines,7.9,2023-07-24T12:22:41.226336,PayPal,Website,NaN,LIS,Portugal,Europe,Diabetic
685abfd60f1531c3d1c76943,P00094,FL01522,2023-06-19,Premium Economy,252.12,4C,KLM,6.9,2023-06-26T23:15:45.600257,PayPal,Call Center,NaN,ZRH,Switzerland,Europe,Diabetic
685abfd60f1531c3d1c76944,P00095,FL01448,2023-10-16,Economy,98.3,50D,United Airlines,3.6,2023-12-04T02:58:44.460793,PayPal,Website,Platinum,LIS,Portugal,Europe,Lactose-Free
685abfd60f1531c3d1c76945,P00096,FL00165,2023-01-13,Economy,145.4,55A,Singapore Airlines,28.5,2023-01-18T15:00:55.866969,Apple Pay,Mobile App,NaN,LAX,United States,North America,Gluten-Free
685abfd60f1531c3d1c76946,P00096,FL00780,2023-01-22,Business,453.99,7A,KLM,19.3,2023-02-02T03:40:24.665898,Apple Pay,Travel Agency,NaN,ICN,South Korea,Asia,Gluten-Free
685abfd60f1531c3d1c76947,P00097,FL01533,2023-06-01,Economy,195.16,45D,United Airlines,29.5,2023-07-05T07:40:04.962761,Bank Transfer,Call Center,NaN,MEX,Mexico,North America,Diabetic
685abfd60f1531c3d1c76948,P00097,FL00402,2023-03-11,Economy,95.18,49A,Lufthansa,20.6,2023-04-16T20:31:24.030348,PayPal,Travel Agency,NaN,ZRH,Switzerland,Europe,Diabetic
685abfd60f1531c3d1c76949,P00097,FL00998,2023-08-25,Economy,214.21,24F,British Airways,17.1,2023-09-29T08:14:13.982812,Google Pay,Travel Agency,NaN,ZRH,Switzerland,Europe,Diabetic
685abfd60f1531c3d1c7694a,P00097,FL01155,2023-04-19,Economy,218.65,37C,United Airlines,4,2023-06-15T16:34:57.579458,Google Pay,Website,Gold,MEX,Mexico,North America,Diabetic
685abfd60f1531c3d1c7694b,P00098,FL00275,2023-10-22,Business,575.5,33C,Air France,7.5,2023-10-30T15:01:11.065695,Google Pay,Mobile App,NaN,MEX,Mexico,North America,No Preference
685abfd60f1531c3d1c7694c,P00098,FL01931,2022-12-10,Business,523.75,10C,Qatar Airways,19.3,2023-01-23T08:12:57.484289,Bank Transfer,Call Center,Platinum,CPT,South Africa,Africa,No Preference
685abfd60f1531c3d1c7694d,P00099,FL00216,2022-12-13,Economy,114.62,32E,Lufthansa,12.8,2023-01-05T13:11:37.863770,PayPal,Travel Agency,Silver,NRT,Japan,Asia,Vegan
685abfd60f1531c3d1c7694e,P00099,FL00164,2022-11-22,Economy,248.38,54F,Emirates,4.3,2023-01-08T19:03:35.009196,Credit Card,Travel Agency,Gold,SFO,United States,North America,Vegan
685abfd60f1531c3d1c7694f,P00099,FL00156,2023-11-27,Economy,119.47,37E,United Airlines,26.3,2023-12-20T14:28:59.168722,PayPal,Website,NaN,SFO,United States,North America,Vegan
685abfd60f1531c3d1c76950,P00099,FL00933,2023-11-17,Economy,92.75,6A,United Airlines,30.3,2023-11-30T20:44:05.786301,PayPal,Website,Platinum,JNB,South Africa,Africa,Vegan
685abfd60f1531c3d1c76951,P00100,FL00659,2023-04-08,Economy,158.13,41D,British Airways,14.3,2023-04-27T04:17:15.427680,Google Pay,Mobile App,NaN,MAD,Spain,Europe,Halal
685abfd60f1531c3d1c76952,P00101,FL00848,2023-02-08,Economy,208.46,54C,Qatar Airways,22.8,2023-03-11T16:37:42.488488,Apple Pay,Travel Agency,Gold,BOM,India,Asia,Standard
685abfd60f1531c3d1c76953,P00101,FL01691,2023-08-15,Economy,249.01,1D,KLM,21.5,2023-10-11T02:51:30.311864,Apple Pay,Mobile App,NaN,ICN,South Korea,Asia,Standard
685abfd60f1531c3d1c76954,P00101,FL00751,2023-11-17,Economy,222.23,51D,Lufthansa,28.4,2023-11-28T08:38:10.540666,Bank Transfer,Website,NaN,BKK,Thailand,Asia,Standard
685abfd60f1531c3d1c76955,P00102,FL00263,2023-07-23,Business,449.74,53D,Emirates,26.3,2023-08-23T22:37:17.900973,PayPal,Call Center,NaN,FRA,Germany,Europe,Diabetic
685abfd60f1531c3d1c76956,P00102,FL01793,2023-05-04,Premium Economy,264.56,5F,Air France,16.8,2023-06-28T01:14:48.236162,Bank Transfer,Mobile App,Gold,ICN,South Korea,Asia,Diabetic
685abfd60f1531c3d1c76957,P00103,FL00250,2023-08-07,Economy,121.68,18E,KLM,0.3,2023-09-09T02:50:29.608585,Credit Card,Travel Agency,Platinum,MEX,Mexico,North America,No Preference
685abfd60f1531c3d1c76958,P00103,FL00404,2023-04-15,Premium Economy,332.53,30D,British Airways,24.6,2023-05-05T10:40:52.808100,Credit Card,Website,NaN,ICN,South Korea,Asia,No Preference
685abfd60f1531c3d1c76959,P00103,FL01569,2023-02-13,Economy,225.32,55C,British Airways,25.7,2023-04-01T22:41:57.588578,Google Pay,Travel Agency,NaN,MEX,Mexico,North America,No Preference
685abfd60f1531c3d1c7695a,P00103,FL01156,2023-03-03,Business,868.53,50A,British Airways,19.2,2023-03-10T09:53:20.673336,Apple Pay,Travel Agency,Platinum,BKK,Thailand,Asia,No Preference
685abfd60f1531c3d1c7695b,P00104,FL01588,2023-01-19,Economy,140.39,15C,Air France,3.8,2023-01-27T23:26:58.931379,Google Pay,Travel Agency,NaN,JFK,United States,North America,Vegan
685abfd60f1531c3d1c7695c,P00104,FL01481,2023-03-30,Economy,107.02,44B,United Airlines,27.6,2023-05-17T22:40:51.662051,Google Pay,Mobile App,Silver,JFK,United States,North America,Vegan
685abfd60f1531c3d1c7695d,P00104,FL01938,2023-06-20,Economy,225.97,27C,Lufthansa,22.4,2023-07-30T12:58:45.369120,Google Pay,Website,Silver,ZRH,Switzerland,Europe,Vegan
685abfd60f1531c3d1c7695e,P00105,FL00199,2023-03-05,Economy,211.28,12F,United Airlines,20.6,2023-03-22T14:48:08.744898,Credit Card,Website,Silver,JNB,South Africa,Africa,Diabetic
685abfd60f1531c3d1c7695f,P00105,FL00338,2023-10-10,Economy,138.65,15F,Singapore Airlines,2.4,2023-10-26T02:15:45.987750,Google Pay,Call Center,Silver,ICN,South Korea,Asia,Diabetic
685abfd60f1531c3d1c76960,P00105,FL01958,2023-01-20,Economy,237.39,39A,Singapore Airlines,13.7,2023-02-07T07:39:57.586676,Apple Pay,Mobile App,NaN,NRT,Japan,Asia,Diabetic
685abfd60f1531c3d1c76961,P00106,FL00985,2022-12-06,Premium Economy,256.76,34C,Singapore Airlines,4.3,2023-01-13T11:10:38.357503,Credit Card,Mobile App,NaN,SFO,United States,North America,No Preference
685abfd60f1531c3d1c76962,P00106,FL00359,2022-12-23,Economy,103.98,30A,Air France,3.2,2023-02-18T21:51:51.419687,PayPal,Travel Agency,NaN,JFK,United States,North America,No Preference
685abfd60f1531c3d1c76963,P00106,FL00293,2023-02-14,Economy,227.83,6F,Air France,28,2023-04-07T09:49:57.343420,Bank Transfer,Mobile App,Gold,FRA,Germany,Europe,No Preference
685abfd60f1531c3d1c76964,P00107,FL00471,2023-06-07,Economy,177,34A,Qatar Airways,1.8,2023-06-30T01:19:23.339577,Apple Pay,Travel Agency,NaN,DXB,United Arab Emirates,Middle East,Halal
